Station,Hour of day,Week,AAS,TLH,CUME,SS,TSL
WYMSFM,13,2025-06-16,225.271627,1576.901389,1324,1248,01:11
WYMSFM,14,2024-10-28,225.1751587,1576.226111,1320,1052,01:12
WYMSFM,15,2025-01-06,225.1384127,1575.968889,1328,1062,01:11
WYMSFM,14,2025-08-25,224.9943651,1574.960556,1339,1239,01:11
WYMSFM,12,2024-08-26,224.942619,1574.598333,1424,1176,01:06
WYMSFM,12,2024-07-22,224.8554365,1573.988056,1424,1273,01:06
WYMSFM,14,2025-06-09,224.8334524,1573.834167,1416,1393,01:07
WYMSFM,10,2025-03-31,224.6877381,1572.814167,1396,1568,01:08
WYMSFM,11,2024-08-05,224.6853968,1572.797778,1436,1300,01:06
WYMSFM,12,2024-06-10,224.6740873,1572.718611,1366,1266,01:09
WYMSFM,14,2025-05-26,224.5971032,1572.179722,1364,1177,01:09
WYMSFM,15,2025-05-12,224.5649603,1571.954722,1382,1211,01:08
WYMSFM,15,2025-03-17,224.3561508,1570.493056,1362,1164,01:09
WYMSFM,9,2025-01-20,224.3332937,1570.333056,1347,1571,01:10
WYMSFM,12,2025-07-28,224.2960317,1570.072222,1388,1230,01:08
WYMSFM,13,2025-07-21,224.2551984,1569.786389,1295,1197,01:13
WYMSFM,13,2024-12-16,224.2122222,1569.485556,1269,1164,01:14
WYMSFM,9,2024-11-04,224.1421032,1568.994722,1408,1556,01:07
WYMSFM,9,2024-02-12,224.0836111,1568.585278,1384,1608,01:08
WYMSFM,12,2024-07-15,224.0249206,1568.174444,1351,1268,01:10
WYMSFM,14,2024-12-02,223.7962698,1566.573889,1318,1073,01:11
WYMSFM,13,2024-10-14,223.7464286,1566.225,1376,1169,01:08
WYMSFM,13,2025-07-28,223.6734127,1565.713889,1357,1280,01:09
WYMSFM,10,2025-04-07,223.6322619,1565.425833,1396,1493,01:07
WYMSFM,12,2024-03-25,223.264246,1562.849722,1394,1172,01:07
WYMSFM,10,2024-07-22,223.2534921,1562.774444,1422,1413,01:06
WYMSFM,15,2025-01-13,223.1961508,1562.373056,1320,1126,01:11
WYMSFM,9,2024-11-18,223.1252381,1561.876667,1404,1653,01:07
WYMSFM,14,2025-07-07,222.7127778,1558.989444,1322,1152,01:11
WYMSFM,14,2024-01-08,222.5992063,1558.194444,1384,1076,01:08
WYMSFM,9,2025-08-25,222.3686905,1556.580833,1422,1613,01:06
WYMSFM,9,2025-05-26,222.2819444,1555.973611,1466,1499,01:04
WYMSFM,14,2024-09-09,222.1043651,1554.730556,1262,1116,01:14
WYMSFM,11,2024-08-19,222.027381,1554.191667,1316,1170,01:11
WYMSFM,13,2025-08-18,221.930873,1553.516111,1316,1184,01:11
WYMSFM,14,2024-12-09,221.9125397,1553.387778,1253,1059,01:14
WYMSFM,10,2024-06-10,221.8144048,1552.700833,1347,1383,01:09
WYMSFM,12,2024-08-12,221.8081349,1552.656944,1406,1154,01:06
WYMSFM,13,2024-12-09,221.7053571,1551.9375,1231,1010,01:16
WYMSFM,9,2024-03-11,221.5725794,1551.008056,1372,1543,01:08
WYMSFM,14,2024-11-04,221.5106746,1550.574722,1243,1079,01:15
WYMSFM,13,2024-05-27,221.2531349,1548.771944,1326,1148,01:10
WYMSFM,13,2024-05-06,221.1638095,1548.146667,1351,1604,01:09
WYMSFM,10,2024-10-21,221.0689286,1547.4825,1454,1699,01:04
WYMSFM,14,2024-01-15,220.9793651,1546.855556,1330,1096,01:10
WYMSFM,15,2025-02-03,220.9356746,1546.549722,1396,1196,01:06
WYMSFM,11,2024-07-29,220.7050794,1544.935556,1420,1336,01:05
WYMSFM,9,2024-08-26,220.6708333,1544.695833,1464,1634,01:03
WYMSFM,13,2024-03-25,220.596627,1544.176389,1320,1061,01:10
WYMSFM,15,2024-03-11,220.5467063,1543.826944,1398,1099,01:06
WYMSFM,12,2025-03-31,220.5392857,1543.775,1440,1311,01:04
WYMSFM,14,2024-03-18,220.4936111,1543.455278,1368,1123,01:08
WYMSFM,9,2024-04-15,220.391746,1542.742222,1380,1464,01:07
WYMSFM,14,2024-12-16,220.3302381,1542.311667,1203,1060,01:17
WYMSFM,9,2025-05-19,220.3227778,1542.259444,1426,1682,01:05
WYMSFM,14,2025-07-28,220.3153175,1542.207222,1311,1200,01:11
WYMSFM,13,2024-08-26,220.2999603,1542.099722,1358,1107,01:08
WYMSFM,12,2025-04-07,220.2620238,1541.834167,1370,1198,01:08
WYMSFM,13,2024-09-02,220.2549603,1541.784722,1430,1165,01:05
WYMSFM,14,2025-08-11,220.2546825,1541.782778,1303,1118,01:11
WYMSFM,9,2025-09-01,220.2461905,1541.723333,1438,1499,01:04
WYMSFM,15,2024-02-12,220.0903968,1540.632778,1374,1080,01:07
WYMSFM,14,2025-08-18,220.0582937,1540.408056,1286,1171,01:12
WYMSFM,14,2024-04-15,220.0386508,1540.270556,1286,1089,01:12
WYMSFM,14,2024-06-17,219.9996825,1539.997778,1305,1111,01:11
WYMSFM,15,2025-01-20,219.8759127,1539.131389,1364,1212,01:08
WYMSFM,15,2024-11-18,219.4951984,1536.466389,1286,1053,01:12
WYMSFM,9,2024-09-09,219.3469841,1535.428889,1428,1504,01:05
WYMSFM,14,2025-06-16,219.2981746,1535.087222,1267,1252,01:13
WYMSFM,12,2024-04-08,219.1938492,1534.356944,1374,1201,01:07
WYMSFM,11,2025-06-30,219.0885317,1533.619722,1430,1342,01:04
WYMSFM,14,2024-09-02,219.0093254,1533.065278,1333,1061,01:09
WYMSFM,14,2025-07-21,218.8763889,1532.134722,1256,1191,01:13
WYMSFM,9,2024-09-16,218.8055556,1531.638889,1376,1552,01:07
WYMSFM,14,2024-05-06,218.7275,1531.0925,1355,1210,01:08
WYMSFM,15,2025-04-28,218.4568254,1529.197778,1318,1142,01:10
WYMSFM,14,2025-03-24,218.3976587,1528.783611,1301,1167,01:11
WYMSFM,13,2024-07-15,218.3498413,1528.448889,1345,1168,01:08
WYMSFM,9,2024-04-22,218.2781746,1527.947222,1450,1542,01:03
WYMSFM,9,2025-07-14,218.1124603,1526.787222,1416,1567,01:05
WYMSFM,9,2025-07-28,218.0255556,1526.178889,1368,1650,01:07
WYMSFM,13,2024-07-22,217.89,1525.23,1347,1096,01:08
WYMSFM,9,2024-01-22,217.7661111,1524.362778,1347,1435,01:08
WYMSFM,9,2025-06-23,217.3735714,1521.615,1432,1586,01:04
WYMSFM,14,2024-08-26,217.1372222,1519.960556,1299,1061,01:10
WYMSFM,14,2024-04-22,217.0259127,1519.181389,1312,1178,01:09
WYMSFM,9,2024-03-18,216.7760714,1517.4325,1392,1551,01:05
WYMSFM,15,2025-04-21,216.7030159,1516.921111,1357,1225,01:07
WYMSFM,10,2024-04-08,216.5736905,1516.015833,1426,1408,01:04
WYMSFM,9,2024-02-19,216.354246,1514.479722,1366,1447,01:07
WYMSFM,14,2024-06-03,216.3508333,1514.455833,1386,1127,01:06
WYMSFM,9,2024-05-20,216.2344841,1513.641389,1390,1593,01:05
WYMSFM,15,2024-09-23,216.100873,1512.706111,1307,1197,01:09
WYMSFM,10,2024-08-19,216.0288095,1512.201667,1388,1489,01:05
WYMSFM,10,2024-12-30,215.8874603,1511.212222,1343,1368,01:08
WYMSFM,14,2024-07-08,215.797381,1510.581667,1299,1082,01:10
WYMSFM,10,2024-08-05,215.7113095,1509.979167,1406,1471,01:04
WYMSFM,15,2025-05-05,215.5919444,1509.143611,1353,1341,01:07
WYMSFM,13,2024-10-21,215.3736508,1507.615556,1349,1130,01:07
WYMSFM,12,2024-08-19,215.3381349,1507.366944,1305,1186,01:09
WYMSFM,9,2025-06-16,215.0557937,1505.390556,1428,1590,01:03
WYMSFM,9,2025-07-07,214.7755556,1503.428889,1438,1752,01:03
WYMSFM,13,2024-08-12,214.7222222,1503.055556,1297,1097,01:10
WYMSFM,14,2024-10-14,214.6800794,1502.760556,1316,1001,01:09
WYMSFM,12,2024-08-05,214.6209127,1502.346389,1347,1217,01:07
WYMSFM,9,2024-10-28,214.5330556,1501.731389,1337,1462,01:07
WYMSFM,13,2025-09-22,214.2880952,1500.016667,1335,1351,01:07
WYMSFM,14,2024-07-15,214.28,1499.96,1286,1046,01:10
WYMSFM,10,2024-07-29,214.2194841,1499.536389,1420,1373,01:03
WYMSFM,14,2024-05-27,214.1455556,1499.018889,1280,1156,01:10
WYMSFM,15,2025-06-23,213.8028175,1496.619722,1406,1212,01:04
WYMSFM,15,2024-09-16,213.5854762,1495.098333,1260,1065,01:11
WYMSFM,15,2025-09-01,213.4041667,1493.829167,1335,1085,01:07
WYMSFM,12,2024-07-29,213.3698016,1493.588611,1412,1199,01:03
WYMSFM,9,2024-06-03,213.3665476,1493.565833,1370,1497,01:05
WYMSFM,14,2024-10-21,213.2894841,1493.026389,1295,1087,01:09
WYMSFM,11,2024-12-23,213.2808333,1492.965833,1392,1328,01:04
WYMSFM,15,2024-04-29,213.1410317,1491.987222,1286,1125,01:10
WYMSFM,15,2025-05-19,212.8535714,1489.975,1318,1196,01:08
WYMSFM,13,2024-12-30,212.8248413,1489.773889,1370,1078,01:05
WYMSFM,15,2025-07-14,212.7959127,1489.571389,1290,1159,01:09
WYMSFM,9,2025-03-24,212.6321429,1488.425,1279,1607,01:10
WYMSFM,12,2025-06-30,212.0717857,1484.5025,1398,1217,01:04
WYMSFM,15,2025-08-04,212.0196032,1484.137222,1384,1203,01:04
WYMSFM,13,2024-08-19,211.8915079,1483.240556,1254,1111,01:11
WYMSFM,15,2024-11-11,211.8563889,1482.994722,1333,1157,01:07
WYMSFM,9,2025-07-21,211.7426587,1482.198611,1386,1666,01:04
WYMSFM,14,2024-03-25,211.6611905,1481.628333,1269,1017,01:10
WYMSFM,15,2024-01-01,211.305119,1479.135833,1305,1021,01:08
WYMSFM,13,2025-03-31,211.2795238,1478.956667,1282,1152,01:09
WYMSFM,16,2025-09-08,211.1557937,1478.090556,1328,1235,01:07
WYMSFM,13,2024-08-05,211.1168651,1477.818056,1256,1128,01:11
WYMSFM,11,2024-11-25,211.0180556,1477.126389,1414,1468,01:03
WYMSFM,9,2024-05-27,210.8170238,1475.719167,1301,1503,01:08
WYMSFM,15,2024-05-20,210.7694444,1475.386111,1335,1092,01:06
WYMSFM,9,2024-09-02,210.5938095,1474.156667,1392,1446,01:04
WYMSFM,8,2025-02-24,210.5903175,1474.132222,1282,1729,01:09
WYMSFM,15,2025-05-26,210.3028175,1472.119722,1314,1069,01:07
WYMSFM,13,2024-04-08,210.2759127,1471.931389,1301,1058,01:08
WYMSFM,9,2024-12-16,210.1511905,1471.058333,1264,1514,01:10
WYMSFM,15,2024-12-09,210.0712698,1470.498889,1214,1041,01:13
WYMSFM,14,2024-08-12,209.9336905,1469.535833,1234,1040,01:11
WYMSFM,15,2025-08-25,209.8549206,1468.984444,1357,1242,01:05
WYMSFM,13,2024-07-29,209.8256349,1468.779444,1318,1143,01:07
WYMSFM,14,2024-08-19,209.8203571,1468.7425,1185,1035,01:14
WYMSFM,9,2024-01-15,209.7601587,1468.321111,1328,1371,01:06
WYMSFM,16,2025-02-10,209.4143254,1465.900278,1294,1082,01:08
WYMSFM,15,2024-01-22,209.3290873,1465.303611,1243,906,01:11
WYMSFM,9,2024-12-02,208.9925794,1462.948056,1341,1534,01:05
WYMSFM,9,2024-12-09,208.9528175,1462.669722,1240,1358,01:11
WYMSFM,15,2024-10-28,208.9079365,1462.355556,1297,1119,01:08
WYMSFM,14,2024-07-29,208.9025397,1462.317778,1267,1011,01:09
WYMSFM,15,2025-04-14,208.8628571,1462.04,1311,1091,01:07
WYMSFM,15,2024-06-24,208.7930952,1461.551667,1240,1015,01:11
WYMSFM,9,2024-10-14,208.6759127,1460.731389,1355,1507,01:05
WYMSFM,9,2024-10-21,208.5770635,1460.039444,1428,1504,01:01
WYMSFM,15,2025-08-11,208.538373,1459.768611,1303,1137,01:07
WYMSFM,15,2024-12-16,208.5156746,1459.609722,1194,1044,01:13
WYMSFM,9,2024-07-08,208.4768254,1459.337778,1337,1608,01:05
WYMSFM,15,2024-02-19,208.2761508,1457.933056,1318,1001,01:06
WYMSFM,15,2025-03-24,208.2349603,1457.644722,1247,1125,01:10
WYMSFM,10,2024-11-25,208.224246,1457.569722,1358,1289,01:04
WYMSFM,11,2024-04-01,208.0971429,1456.68,1299,1082,01:07
WYMSFM,10,2025-06-30,207.6487698,1453.541389,1432,1455,01:01
WYMSFM,16,2025-02-17,207.5369048,1452.758333,1355,1218,01:04
WYMSFM,16,2025-03-03,207.179881,1450.259167,1402,1332,01:02
WYMSFM,14,2024-07-22,207.1769841,1450.238889,1316,1077,01:06
WYMSFM,8,2025-03-03,207.0655952,1449.459167,1351,1684,01:04
WYMSFM,15,2024-09-09,206.9608333,1448.725833,1282,1125,01:08
WYMSFM,9,2024-08-12,206.900873,1448.306111,1328,1534,01:05
WYMSFM,15,2025-06-09,206.8964683,1448.275278,1353,1331,01:04
WYMSFM,9,2024-07-15,206.8678968,1448.075278,1398,1554,01:02
WYMSFM,9,2024-01-08,206.674127,1446.718889,1353,1588,01:04
WYMSFM,11,2024-07-01,206.5034921,1445.524444,1351,1200,01:04
WYMSFM,15,2025-06-16,206.1996825,1443.397778,1275,1112,01:08
WYMSFM,14,2025-09-22,206.0198413,1442.138889,1273,1319,01:08
WYMSFM,15,2024-05-06,205.9539286,1441.6775,1307,1127,01:06
WYMSFM,11,2024-09-30,205.7635714,1440.345,1335,1222,01:05
WYMSFM,16,2025-02-24,205.5726984,1439.008889,1330,1171,01:05
WYMSFM,15,2024-01-08,205.5605556,1438.923889,1314,1063,01:06
WYMSFM,15,2024-12-02,205.5465476,1438.825833,1243,1056,01:09
WYMSFM,15,2024-05-13,205.1095635,1435.766944,1337,1147,01:04
WYMSFM,15,2025-08-18,204.7902381,1433.531667,1231,1044,01:10
WYMSFM,15,2024-06-17,204.7626984,1433.338889,1240,1081,01:09
WYMSFM,9,2024-01-01,204.4684524,1431.279167,1316,1511,01:05
WYMSFM,15,2025-07-07,204.4656746,1431.259722,1309,1070,01:06
WYMSFM,14,2024-08-05,204.0063492,1428.044444,1191,1035,01:12
WYMSFM,12,2024-04-01,203.9168651,1427.418056,1305,1067,01:06
WYMSFM,15,2025-07-28,203.8703571,1427.0925,1262,1149,01:08
WYMSFM,9,2025-03-31,203.7117857,1425.9825,1351,1507,01:03
WYMSFM,14,2024-12-30,203.5964683,1425.175278,1284,1031,01:07
WYMSFM,9,2025-08-11,203.3964286,1423.775,1472,1600,00:58
WYMSFM,15,2024-11-04,203.3687698,1423.581389,1207,1038,01:11
WYMSFM,15,2025-07-21,203.3525794,1423.468056,1251,1132,01:08
WYMSFM,14,2025-03-31,203.2967063,1423.076944,1271,1057,01:07
WYMSFM,15,2024-07-15,203.0126587,1421.088611,1279,1025,01:07
WYMSFM,9,2024-03-25,202.9350794,1420.545556,1362,1558,01:03
WYMSFM,16,2024-03-04,202.9087302,1420.361111,1357,1234,01:03
WYMSFM,8,2025-09-15,202.6959127,1418.871389,1290,1720,01:06
WYMSFM,9,2025-04-07,202.6584921,1418.609444,1337,1513,01:04
WYMSFM,9,2024-06-17,202.5932143,1418.1525,1345,1597,01:03
WYMSFM,14,2025-06-30,202.5896429,1418.1275,1273,1110,01:07
WYMSFM,15,2024-06-03,202.4854365,1417.398056,1266,995,01:07
WYMSFM,9,2024-07-22,202.0942063,1414.659444,1314,1464,01:05
WYMSFM,16,2025-01-27,201.9345635,1413.541944,1376,1286,01:02
WYMSFM,15,2024-04-22,201.8575,1413.0025,1312,1000,01:05
WYMSFM,15,2024-03-18,201.8548413,1412.983889,1339,1045,01:03
WYMSFM,16,2025-01-06,201.8464286,1412.925,1292,1144,01:06
WYMSFM,15,2024-07-08,201.7517857,1412.2625,1220,1030,01:09
WYMSFM,13,2025-06-30,201.7178571,1412.025,1320,1156,01:04
WYMSFM,15,2024-04-15,201.3346825,1409.342778,1242,998,01:08
WYMSFM,15,2024-01-15,201.3055159,1409.138611,1260,943,01:07
WYMSFM,9,2024-06-24,200.8771429,1406.14,1349,1592,01:03
WYMSFM,15,2024-09-02,200.8597222,1406.018056,1309,1009,01:04
WYMSFM,16,2025-03-10,200.6388095,1404.471667,1333,1118,01:03
WYMSFM,16,2024-02-05,200.2368651,1401.658056,1299,1159,01:05
WYMSFM,8,2024-05-13,200.1951587,1401.366111,1318,1750,01:04
WYMSFM,16,2025-06-02,200.154881,1401.084167,1343,1078,01:03
WYMSFM,16,2024-01-29,200.0490873,1400.343611,1372,1158,01:01
WYMSFM,10,2024-07-01,200.0484127,1400.338889,1353,1361,01:02
WYMSFM,15,2024-10-14,200.0229365,1400.160556,1271,1013,01:06
WYMSFM,16,2025-01-13,199.9373016,1399.561111,1271,1123,01:06
WYMSFM,13,2024-06-10,199.7777381,1398.444167,1316,1308,01:04
WYMSFM,14,2024-04-08,199.5661111,1396.962778,1267,1081,01:06
WYMSFM,15,2024-07-29,199.3950794,1395.765556,1266,971,01:06
WYMSFM,9,2024-06-10,199.3059127,1395.141389,1286,1468,01:05
WYMSFM,13,2025-04-07,199.290873,1395.036111,1330,1220,01:03
WYMSFM,15,2024-08-26,199.2725397,1394.907778,1243,1028,01:07
WYMSFM,15,2024-03-25,199.2327381,1394.629167,1249,926,01:07
WYMSFM,8,2025-05-05,199.1988492,1394.391944,1339,1785,01:02
WYMSFM,12,2024-12-23,199.0781349,1393.546944,1372,1352,01:01
WYMSFM,15,2024-08-19,199.0267857,1393.1875,1177,941,01:11
WYMSFM,11,2024-10-07,198.9189683,1392.432778,1258,1113,01:06
WYMSFM,16,2024-11-18,198.8111111,1391.677778,1277,1210,01:05
WYMSFM,8,2025-06-02,198.5749206,1390.024444,1305,1738,01:04
WYMSFM,9,2025-08-04,198.4394048,1389.075833,1402,1600,00:59
WYMSFM,8,2024-11-11,198.416746,1388.917222,1256,1734,01:06
WYMSFM,9,2024-04-08,198.3365476,1388.355833,1347,1430,01:02
WYMSFM,16,2025-09-15,198.1789683,1387.252778,1326,1231,01:03
WYMSFM,8,2025-02-17,197.9998016,1385.998611,1264,1576,01:06
WYMSFM,10,2024-09-30,197.8897619,1385.228333,1364,1375,01:01
WYMSFM,12,2024-07-01,197.887381,1385.211667,1303,1104,01:04
WYMSFM,16,2025-01-20,197.7463095,1384.224167,1335,1189,01:02
WYMSFM,8,2025-02-03,197.6519841,1383.563889,1303,1681,01:04
WYMSFM,15,2024-10-21,197.6389683,1383.472778,1242,1009,01:07
WYMSFM,10,2024-04-01,197.5260714,1382.6825,1318,1205,01:03
WYMSFM,15,2024-08-12,197.3597619,1381.518333,1200,1097,01:09
WYMSFM,8,2024-04-29,197.3442857,1381.41,1326,1609,01:03
WYMSFM,8,2025-03-17,197.0401587,1379.281111,1280,1796,01:05
WYMSFM,15,2024-05-27,196.986746,1378.907222,1231,1072,01:07
WYMSFM,16,2024-02-26,196.7311508,1377.118056,1345,1197,01:01
WYMSFM,15,2025-09-22,196.5813095,1376.069167,1294,1252,01:04
WYMSFM,10,2024-12-23,196.3572222,1374.500556,1404,1423,00:59
WYMSFM,13,2024-04-01,196.1659127,1373.161389,1203,969,01:08
WYMSFM,8,2025-09-22,196.1391667,1372.974167,1301,1739,01:03
WYMSFM,16,2025-02-03,195.9717857,1371.8025,1362,1167,01:00
WYMSFM,16,2025-05-12,195.8288889,1370.802222,1295,1216,01:04
WYMSFM,8,2025-02-10,195.4588492,1368.211944,1249,1699,01:06
WYMSFM,16,2024-03-11,195.4346429,1368.0425,1384,1203,00:59
WYMSFM,10,2024-10-07,194.845754,1363.920278,1316,1327,01:02
WYMSFM,8,2025-03-10,194.8353571,1363.8475,1330,1748,01:02
WYMSFM,8,2025-04-28,194.5749603,1362.024722,1353,1718,01:00
WYMSFM,8,2025-06-09,193.7510714,1356.2575,1331,1692,01:01
WYMSFM,8,2025-01-13,193.6593254,1355.615278,1312,1677,01:02
WYMSFM,8,2024-05-06,193.2371032,1352.659722,1269,1606,01:04
WYMSFM,12,2024-09-30,193.1152381,1351.806667,1303,1136,01:02
WYMSFM,16,2025-08-18,192.9027381,1350.319167,1301,1200,01:02
WYMSFM,16,2025-03-17,192.7860317,1349.502222,1254,1112,01:05
WYMSFM,16,2025-05-05,192.7289683,1349.102778,1292,1152,01:03
WYMSFM,8,2024-02-05,192.7281349,1349.096944,1234,1583,01:06
WYMSFM,9,2024-08-05,192.6244048,1348.370833,1280,1481,01:03
WYMSFM,16,2025-06-16,192.5613095,1347.929167,1275,1249,01:03
WYMSFM,16,2025-07-14,192.394881,1346.764167,1242,1122,01:05
WYMSFM,16,2025-08-11,192.3698413,1346.588889,1307,1190,01:02
WYMSFM,8,2025-01-27,192.1641667,1345.149167,1335,1686,01:00
WYMSFM,9,2024-07-29,191.9370238,1343.559167,1318,1474,01:01
WYMSFM,16,2024-02-12,191.5994841,1341.196389,1311,1104,01:01
WYMSFM,13,2024-12-23,191.5162698,1340.613889,1312,1053,01:01
WYMSFM,15,2024-12-30,191.4564286,1340.195,1225,952,01:06
WYMSFM,16,2025-06-23,191.4163492,1339.914444,1303,1251,01:02
WYMSFM,15,2024-07-22,191.1336905,1337.935833,1231,980,01:05
WYMSFM,8,2025-09-08,191.044127,1337.308889,1220,1649,01:06
WYMSFM,16,2025-04-21,190.859881,1336.019167,1292,1190,01:02
WYMSFM,8,2024-11-18,190.8243254,1335.770278,1187,1668,01:08
WYMSFM,16,2024-11-11,190.7671825,1335.370278,1284,1203,01:02
WYMSFM,8,2025-04-21,190.6526984,1334.568889,1288,1641,01:02
WYMSFM,15,2024-08-05,190.3903968,1332.732778,1157,923,01:09
WYMSFM,9,2024-08-19,190.3874206,1332.711944,1262,1496,01:03
WYMSFM,8,2024-09-09,189.984246,1329.889722,1294,1649,01:02
WYMSFM,13,2024-07-01,189.8557143,1328.99,1232,926,01:05
WYMSFM,16,2025-03-24,189.793373,1328.553611,1216,1126,01:06
WYMSFM,9,2024-12-30,189.6437302,1327.506111,1253,1605,01:04
WYMSFM,8,2024-01-29,189.5456746,1326.819722,1267,1605,01:03
WYMSFM,12,2024-11-25,189.3690079,1325.583056,1333,1084,01:00
WYMSFM,8,2024-03-04,189.1503968,1324.052778,1273,1633,01:02
WYMSFM,8,2024-02-26,188.9319841,1322.523889,1231,1486,01:04
WYMSFM,13,2024-11-25,188.8918254,1322.242778,1251,1017,01:03
WYMSFM,9,2025-06-30,188.5187302,1319.631111,1355,1446,00:58
WYMSFM,13,2024-09-30,188.2259921,1317.581944,1209,987,01:05
WYMSFM,8,2024-09-16,188.1155159,1316.808611,1207,1545,01:05
WYMSFM,16,2025-04-28,188.0697619,1316.488333,1227,1195,01:04
WYMSFM,14,2024-06-10,187.8255952,1314.779167,1218,1142,01:05
WYMSFM,8,2024-09-23,187.5696032,1312.987222,1290,1706,01:01
WYMSFM,16,2024-09-16,187.4046429,1311.8325,1269,1159,01:02
WYMSFM,8,2025-08-18,187.3756349,1311.629444,1251,1750,01:03
WYMSFM,16,2024-04-29,187.3294841,1311.306389,1301,1157,01:00
WYMSFM,16,2024-10-28,187.1263095,1309.884167,1173,1099,01:07
WYMSFM,14,2024-04-01,186.9547222,1308.683056,1141,920,01:09
WYMSFM,16,2025-09-01,186.9286905,1308.500833,1277,1103,01:01
WYMSFM,16,2025-06-09,186.5396429,1305.7775,1360,1227,00:58
WYMSFM,16,2025-08-04,186.3848016,1304.693611,1347,1145,00:58
WYMSFM,16,2025-05-19,186.2083333,1303.458333,1229,1035,01:04
WYMSFM,12,2024-10-07,186.06,1302.42,1256,1024,01:02
WYMSFM,16,2024-12-09,185.9812698,1301.868889,1185,1066,01:06
WYMSFM,8,2024-04-22,185.9735714,1301.815,1320,1597,00:59
WYMSFM,14,2024-11-25,185.9272619,1301.490833,1185,980,01:06
WYMSFM,14,2025-04-07,185.820873,1300.746111,1225,1248,01:04
WYMSFM,8,2024-11-04,185.5809921,1299.066944,1216,1705,01:04
WYMSFM,8,2025-08-25,185.4115873,1297.881111,1277,1658,01:01
WYMSFM,8,2025-09-01,185.3372222,1297.360556,1318,1676,00:59
WYMSFM,16,2024-06-24,185.249127,1296.743889,1234,1176,01:03
WYMSFM,16,2024-09-23,185.1854365,1296.298056,1223,1043,01:04
WYMSFM,15,2025-06-30,185.0351984,1295.246389,1214,1042,01:04
WYMSFM,8,2024-05-20,184.9859127,1294.901389,1232,1712,01:03
WYMSFM,8,2025-07-07,184.9853571,1294.8975,1303,1778,01:00
WYMSFM,16,2025-05-26,184.9711905,1294.798333,1240,1102,01:03
WYMSFM,8,2024-04-15,184.7720635,1293.404444,1191,1591,01:05
WYMSFM,16,2024-01-22,184.7393254,1293.175278,1264,1125,01:01
WYMSFM,16,2024-09-09,184.5026587,1291.518611,1279,1171,01:01
WYMSFM,16,2025-08-25,184.4686111,1291.280278,1305,1190,00:59
WYMSFM,16,2025-07-28,184.402619,1290.818333,1258,1225,01:02
WYMSFM,14,2024-12-23,183.8502778,1286.951944,1218,1008,01:03
WYMSFM,16,2025-04-14,183.7285714,1286.1,1303,1170,00:59
WYMSFM,15,2024-04-08,183.5702778,1284.991944,1169,951,01:06
WYMSFM,17,2025-09-08,183.5307143,1284.715,1227,1174,01:03
WYMSFM,16,2024-01-15,183.5055556,1284.538889,1177,1056,01:05
WYMSFM,14,2024-09-30,183.4359127,1284.051389,1133,955,01:08
WYMSFM,15,2025-03-31,183.3794841,1283.656389,1148,970,01:07
WYMSFM,8,2025-01-20,183.3561111,1283.492778,1202,1464,01:04
WYMSFM,8,2024-02-12,183.2559524,1282.791667,1175,1588,01:06
WYMSFM,16,2024-11-04,183.2039286,1282.4275,1211,1207,01:04
WYMSFM,8,2024-01-22,183.0755952,1281.529167,1260,1556,01:01
WYMSFM,13,2024-10-07,183.0652381,1281.456667,1134,926,01:08
WYMSFM,16,2024-05-06,182.8678571,1280.075,1231,1194,01:02
WYMSFM,16,2024-01-01,182.6990476,1278.893333,1286,1106,01:00
WYMSFM,16,2024-09-02,182.6261905,1278.383333,1254,1139,01:01
WYMSFM,16,2025-07-07,182.6174206,1278.321944,1286,1067,01:00
WYMSFM,8,2025-05-19,182.2071429,1275.45,1238,1579,01:02
WYMSFM,16,2024-05-20,182.1853571,1275.2975,1240,1060,01:02
WYMSFM,14,2024-07-01,182.0492857,1274.345,1194,889,01:04
WYMSFM,17,2025-01-27,181.994246,1273.959722,1236,1155,01:02
WYMSFM,17,2025-02-24,181.9664286,1273.765,1182,1183,01:05
WYMSFM,8,2025-05-12,181.9273413,1273.491389,1232,1678,01:02
WYMSFM,16,2024-02-19,181.8624603,1273.037222,1264,1019,01:00
WYMSFM,8,2025-04-14,181.8161111,1272.712778,1260,1648,01:01
WYMSFM,17,2025-02-17,181.7055159,1271.938611,1254,1182,01:01
WYMSFM,8,2024-10-28,181.5949603,1271.164722,1154,1568,01:06
WYMSFM,17,2025-03-03,181.5815476,1271.070833,1260,1202,01:01
WYMSFM,16,2024-05-13,181.5533333,1270.873333,1267,1110,01:00
WYMSFM,8,2025-01-06,181.4075397,1269.852778,1209,1564,01:03
WYMSFM,16,2024-12-16,181.3960317,1269.772222,1115,1073,01:08
WYMSFM,9,2024-04-01,181.2524603,1268.767222,1243,1366,01:01
WYMSFM,9,2024-09-30,181.2105556,1268.473889,1240,1425,01:01
WYMSFM,9,2024-11-25,180.9840476,1266.888333,1273,1405,01:00
WYMSFM,16,2024-06-17,180.9703175,1266.792222,1205,1097,01:03
